,text,label
36980,"The park normally has about 15000 visitors a day,this weekend there were over 50000 on both Saturday and Sunday.on Sunday many rides eg dumbo did not open until 10am.we were staying over so had magic hours,not a lot of use if a number of attractions do not open til 10am.Even the coffee kiosks weren't open.",0
13131,"My daughter and I had a couple of days in Anaheim at the end of a 2 week trip to LA, and considering we went to Tokyo Disneyland only a couple of months ago, we had the luxury of skipping some of the rides in Disneyland that we had already been on and didn't need to go on again. So we opted for a 1 day park hopper. I realise that's the most expensive option, but I didn't want to spend another USD100 for us to have a 2nd day just for the sake of making it a more economic option.Even so, I really can't see how Disneyland can justify charging USD179 each (AUD255) to stand in huge lines waiting. Yes, I realise now it was spring break. But a theme park should be able to handle its busiest times, and I really don't think Disney can. Or is it that everyone just loves standing in lines and queuing for things? That was one thing that my daughter and I couldn't believe   the lines of people queuing for absolutely everything. Maybe queuing is something that Australians just don't like to do?Based on recommendations from friends, we made sure we were at the gate by 7.30ish, lining up with everyone else. As soon as the park opened, we went straight to California Adventure Park to get some rides in before heading over to Disneyland at 10.30am.We immediately got a Fast Pass for the Indiana Jones ride   glad we did, because it was still a 5 6 hour wait until we could use it. And when we did, we immediately got a 2nd FastPass. It's a bit deceiving by skipping what you think is the queue, when you hand in your FP. But there is still quite a long way to go after that point, and still lots of queuing to do. Despite this, it was our favourite ride.During the course of the day, we got FastPasses where we could, but otherwise didn't wait in lines any longer than 30 minutes. So that means that we missed out on some rides that we would have really liked to go on (like Pirates). We thought the crowds would die down towards the end of the night, but even at 11pm, the stand by line for Indiana Jones was still over an hour.The food offerings were expensive   USD10.75 (AUD15) for a pack of caramel popcorn? Thanks but no thanks. If I went again, I would definitely take my own food.Comparing Disneyland to its counterpart in Tokyo, we would go back to Tokyo in a heartbeat   so much cleaner, more spacious, less crowded, much shorter lines.Overall, I was disappointed with the day, and won't bother coming back next time I'm in the US.",0
29849,"The park was crowded even in an yellow orange rated day. A lot of rides were either broken or in maintenance, and even the best ones, like the Aerosmith Rock'n Roller Coaster, Phantom Manor, Pirates of the Caribbean and Star Wars hyperspace Mountain.We spent our fast pass in the Big Thunder Mountain, which got closed while we were in the fast pass queue to enter it, due techinical problems! And it was not solved that day! And due the time restrictions, we were unable to reschedule it.The Fireworks show was too late, when we reached the metro station in Paris, the metro was already shutdown, take care when planning it.If you already visited the Florida parks, don't waste your time. Even the queues in the Florida parks are funnier than the Paris' parks.",0
21837,"We've been coming to Disneyland for years. Noticed a poor trend in overall service. A lot of the staff are unfriendly and great at quoting statements about how the customer is wrong. A lot if the employees are older adults and should probably retire. They just seem miserable being at what should be the happiest place on earth. Space Mountain, Nemo and Alice in Wonderland are all closed for refurbishment. Had we known we wound have delayed our trip. I suggested they put a notice online when you purchase tickets to advise guests. Was told it's my responsibility to check what attractions are closed before buying tickets. Really??",0
15882,"Went to California for a much needed vacation and a birthday treat for my teenage son. I have been to both Disneyland and world several times so I feel I can review with accuracy. Each time I go prices up up and the service goes down. This time employees were rude especially staff at It's a Small World, bathrooms dirty out of toilet paper and towels, stores had shirts displayed but none available and my favorite a group smoking marijuana in the park smoking section. I actually told an employee about it and he said they were aware. I waited to see what happened NOTHING!! Lots of intoxicated guests as well from wine fest. Three different rides broke down while I wasn't in line and they cleared out the lines. The topper was the fireworks being cancelled on the only night I could see them. Not the family experience I remember just a couple of years ago there. Long lines as always and fast passes gone for day buy 11 is always a great plus. Overall I have to say the Disney name no longer the quality I expected. This maybe my last visit. Two days almost two thousand dollars and got on 16 rides. I was there both days for almost the whole day.",0
12299,Had two days here on a 3 day ticket and should have booked the other way around as the Disney California Adventure Park experience was way better.  Very busy   food was over priced and the staff were disinterested to be honest.,0
21840,"Great place to visit for a first timer to disneyland, but i think every other tourist had the same idea. WE WERE ALL THERE. Crowd was huge and we barely got on a few rides. Disneyland is a great place to visit but i would recommend downtown disney more if your going to visit during christmas",0
29852,The park is nice so as everything inside it but there are a lot of queues so you need to wait a long time to do everything,0
15879,Our first thought when we entered Main Street and saw the castle was they have shrunk Florida Disney   instead of Cinderella's castle it is Cinderella's bungalow!Yes everything is smaller than Florida but there are definitely some good points. Space Mountain is Star Wars themed and Star Tours has been updated following the release of the latest Star Wars film   these were definitely the main highlights. Buzz Lightyear's ride was great fun and it was good that the guns weren't fixed   our scores were definitely higher here than at Florida.The good thing about here is that they run the old style fast pass that you cannot book months in advance so everyone has a fair chance on getting one.Its a Small World (the ride I dislike the most) was actually better here than at Florida because they incorporate some of your favourite characters even if the quality was not as good as Florida the imagination was better.Big Thunder Mountain was not that big but still good fun.The downside for me was that most of the queues were outside with very little shade so make sure you put on loads of sunscreen and grab a hat.A fun park on a smaller scale than Florida so ideal for younger guests.,0
9039,"HK Disneyland has a typical disneyland layout and quality standards, but is missing (1) Pirates of the Carribean, (2) Thunder Mountain, (3) Haunted House, (4) Bear Singing Review, (5) Tiki Birds Singing, (6) Star Wars Tours, and (7) Peter Pan. Furthermore, Small World was closed for renovation. They substituted live shows such as Lion King, Mickey Review and a 3 D film    essentially replacing machinery with low cost Chinese labor. There is also a strange Toy Story area. For a small child's first Disney experience, it is okay; for anyone else it is unsatisfying. ",0
36788,Came on a Friday at the end of February. Was looking forward to an empty park. Didn't work. Massive queues everywhere (some up to a full hour). Short rides (less than two minutes for many). Fastpasses were finished by 13:30. To be fair   my six year old daughter said she had a good day. But she had a better time the next day in Luxemburg gardens and the Rodin museum. If you still want to go   get the tickets in advance online. Plan your visit with all the information on the website. Utilize the fastpass system   it's free and saves a lot of time. Come with a lot of patience and think of things to do while you stand in line for hours on end. ,0
29926,"I guess my expectations were too high. The park is exactly the same thing as an amusement park we have in my home country, even where the attractions are located. Attractions close from time to time without notice   I think it is a way the park has to make people walk around and go to not so popular attractions. The mobile app is a good tool to plan where you are going next. Don't think you will see Mickey related things everywhere, because that is not the reality; actually, we spent 15 hours there and we did not see Mickey.",0
36603,"Just vistited Disneyland Paris this Easter weekend with our 2 children aged 2 (just) and 9. All in all it was an OK experience but we (the children mainly) were extremely disappointed at the absence of the characters. We were there for a total of 11 hours and saw Mickey, Minnie, Donald & Daisy on a parade float once! Even at that we were kept about 5 metres away from them. When we booked the trip and told the children they were really excited, mainly to be  meeting  the stars of Disney. There were NONE around the park! No hand shaking, photos etc as you are led to believe from their literature before your visit. Above all we had told the children that they would see them and they were looking forward to this so much. Our 2 year old kept smiling and pointing at photos of Mickey & Minnie with such excitement and were really let down not to have had this precious, promised meeting which in turn made us out to have filled them with false promises. We expected several characters in each zone to enhance the Disney experience and overall this was a total let down. We feel that Disneyland didn't fulfil their promises that they advertised. Our children saw more of Mickey on the Metro ads and around the city than they did in the park.",0
22052,We have been to both parks in Orlando and Anaheim and Disney World is far superior. Disneyland is small and we experienced very long lines for everything and some of the rides were closed. We left disappointed.,0
25949,"I have been to Walt Disney World in Florida many, many times and was very surprised how small Disneyland was. I do enjoy hopping from one park to another in Florida and there is only DisneyLand park and the California adventure (didn't go there) in California. ",0
36599,"2nd visit, I think it has improved since 7 years ago but i was surprised by how many rides broke or were being refurbished while there. Stayed at Santa Fe, awful, but gave you 2 hours entrance before general public however only gave access to 1 2 park at Disneyland & the studios entrance was normal time so not much of a deal. Food expensive and eateries tatty unless going in restaurants. Paid for meal deals  plus  had to book in advance to get in anywhere, food nice though. The deal gave you a snack between 3 6 too. Shows good but queues for characters ridiculous as expected but more frequency would alleviate this. Ate at Cafe Mickey to get chance to see characters. Lots of walking but you can hire prams trolley. Queues an hour for each ride & fast pass tickets only available on about 6 rides, you can't get another pass till the one you have has expired & they are all given out by lunch...some great rides, for all family teens & little ones. Lessons need to be learnt from Florida & do your maintenance in the winter not Easter break!",0
36600,This was my second visit to the eurodisney complex and was slightly disappointed this time aroundPreviously numerous characters were wandering round and disney songs blasted all day but this time it was very different You had to queue to see the minimal characters and selected times of the dayRides had improved and fast track system works very wellI'd recommend bringing lunch in with you as food was also limited and highly priced Could be so fabulous with minimal changes s,0
36601,"I am writing this review waiting in line to attraction (60minutes). Disney park is amazing, beautiful paradise of our childhood's dreams. We were inspired by this park 10years ago, when came here first time and had seen all park's attraction in 1 day. This time we were proud to open this paradise for our little kids, who were dreaming about it. But this   time the paradise was lost, our kids said, they do not want to come here again. I believe that Paradise was lost by it's formal management. In order to see all attractions here, one have to spend average 70% of time in waiting to get to attractions. Fast pass: it does not work any more like 10 years ago, fast pass's slots were turned off at 1pm, and to get to all famous attractions you had to wait about 60 minutes on each. Unfortunately we had short vacation and do not have time to spend in Disney land park 3 days(10years ago we managed to explore 100% of attractions in 1 day). I mentioned management,   of course this is the reason of our unsuccessful vacation. I tried to speak with some staff asking advise how to get solution, because we do not have enough time to complete our tour, but received just formal replied like  it is policy for all  . It looks like they care more to be right than to care customers satisfaction. Daughter of our friends asked in the shop the price of some merchandise(she forgot eyeglasses in hotel), but received nervous reply  You have to look the tag! (Seller did not care that it was to dark in pirates shop, and the girl should have problem with her eyes). Conclusion : 1. the park is fantastic , 2. Disney brand is very popular, so it looks like no necessary to improve   management and service which are pour, 3. Need to plan 3 days to stay here to avoid disappointments like we. And be ready to spend to much money for overpriced merchandise; our 7 year old son just studied in primary school topic about  fair trade   he told us that  toys are sold with unfair prices here .   I do not like to write unpleasant reviews, you can see that I had wrote over 200 excellent or good reviews. But this time I feel responsibility to point public attention to this topic, because it concerns childhood. I believe, that it is important to hold the balance between commercial interests and children's happiness. Ps: I asked in reception of hotel if there any option for people who does not have time for multi day visit to pay extra for guaranteed fast pass (like in other brand parks), I received very polite and smily negative and formal reply  ",0
15704,My aunt and I met my sister at the grand hotel. We had 4 hours of free parking IF we ate at one of two restaurants. We went to the lounge were we drank and ate and visited for 6 hours. Our bill was $ 314.00. Our parking was $70. No free parking if you don't go where they want you to go or stay longer. Ridiculous.,0
36604,"This was our third visit to Disneyland Paris having been in 2010 and 2011. I remember on our first visit in 2010 I couldn't believe how pristine it was but cannot say the same this year   unfortunately it has lost its sparkle and has become very grubby (people urinating in the caves doesn't help and it is very disappointing as one thing the park has is plenty of toilets). There used to be characters galore walking about the parks, the excitement of not knowing who you would but in to has vanished as now you have to queue to see them   and I really felt for the tiny Spiderman fan whose mum wouldn't queue for the hour! Management need re think the queuing system for rides   there should be a fast lane for children under 12. Standing in a line for 50 to 70 minutes with groups of teenagers adults in front is quite disheartening. The  fast pass  is laughable to say the least! Everyone should experience Disney but these rides are aimed at children and there should be some sort of restriction in place to let children enjoy the experience.Quite a few rides closed but the best ride was ratatouille and the new buzz light year area is great. Armageddon is a waste of time but having not done it the previous 2 visits we had to give it a go. Disney need to promote 'baby swap' as a couple behind us with a baby hadn't heard of it and it was their last day. One parent queues with older child(ren) whilst the other goes to the exit of the ride with the baby. When the parent that queues finishes the ride the other parent gets on straight away. When my son was a baby it got our daughter double rides as she was able to get on again with the second parent. We stayed in Sequoia Lodge this visit, having previously thought the Disney Hotel was a waste of money. I would love to know who gives these hotels their ratings as they are both barely 3 star, the only advantage is the location of the Disney Hotel. Security would be an issue also as on this visit to Sequoia the lady in front who had just checked in had been given key cards to a room that was still occupied   this happened to us in the Disney Hotel!Overall experience was disappointing for the money spent!",0
36613,"Easter Sunday we took our daughter to Paris Disneyland for her tenth birthday. Started our experience in a dirty cafe with hardly any seating and a awful coffee , muffin and hot chocolate so hot my daughter burn't her mouth. First ride was closed, second ride closed! Pocahontas playground was lame. Next stop  orbitron 1hour wait for a ride that took under two minutes. Took ten minutes to buy two packs of crisps when there was only two people ahead of me. The food being served looked so plastic, all we wanted were some sandwiches. We left starving! Everywhere we went rides were closed , including space mountain. The rides that were open had waiting times of over an hour and many with no  fast pass . WE DESCRIBE IT AS A Very very expensive THEME MALL as the only places that were easy to access were the many shops selling endless Disney products, even then the service was painfully slow. Congratulations to all the wonderful, patient, tolerant , well mannered good humoured parents from all over the world that were at Disneyland Paris Easter Day!",0
13950,"I'm currently standing in an hour and a half long line just to get on Finding Nemo. If your favorite ride is Space Mountain, expect a two and a half hour wait. The amount of people that are allowed into the park is ridiculous. We have to follow lines to get from land to land. I use to come here every year up through high school, never have I experienced so many people at Disneyland. Eventhough this is  peak season,  I wish those who operate the park would care about the happiness of the visitors who pay over $100 a ticket versus their net profit. Disney, everyone standing in these lines and herding through the park look miserable. Please take this post to heart.",0
36606,"Ok, lets start off by saying the kids(7 and 4) loved it. Thats the end of the good news. The park itself seen thru an adults eyes is a sorry looking affair. The price of everything which is well documented on here is extortionate and is only half the story. To eat you may need to go to a loan company first but then you are lucky to then EVEN get to eat. The restaurants are few and can't handle even a half full park. The first day after traipsing round with the kids and looking forward to somewhere to eat and sit down was an eye opener as you can't get a table unless you reserved it in advance which is ludicrous.When we visited over Easter, Space Mountain was closed, so was the Haunted Mansion, the Runaway Mine train had a fault(which was fixed by lunchtime(which is just to give you a timeline as we never actually got to eat)) and the Buzz Lightyear ride broke down as we were halfway round... I like the French but they revert to type on the ride changeovers. They are so slow at getting people off an attraction and new people on that it adds an eon to the queue time. Some of the rides are no better than local fairground rides..(step forward Snow White and Pinnochio)The shows are OK but are so dangerous as you get herded into these waiting areas before the doors are opened and people are jostling for the front that myself and my wife were keeping a firm grip on our girlsYou know that it is going to be a stamina slog with all the walking but you don't expect a law of the jungle attitude as people push, pull and are rude..Overall, it will be our one and only visit and if you are thinking of going, stick with Thorpe Park, Alton Towers, Blackpool Pleasure beach or one of the other theme parks. If you definitely want Disney, save up and do Florida.. Disneyland Paris just wants me to get the rat poison out for Mickey...",0
36608,"Two of us went to the Paris disneyland park over the Easter weekend and had a really disappointing time. Despite focussing on getting on as many rides as possible (we even ate lunch in a queue) we only managed four rides in a full day (three if you don't count the haunted house)! We queued for an hour for Indiana Jones before being kicked off because the ride had broken down, Space Mountain was closed, and we were turned away from Pirates and Thunder Mountain (the first time we tried) because they had temporarily broken down as well!Although the parades were kind of fun, there were no characters walking around, the rides weren't particularly well themed (e.g. the thunder mountain and the haunted house didn't even have disney themes), and so I don't see what Disneyland has over parks that actually have good rides.",0
36609,"Just returned back from 4 days Eurodisney trip during April 6, 2015 Easter brake.I must admit it was a complete disappointment from my perspective as an adult. It was ok from my son's perspective as he is only 3.5 years old and did not expect anything more than he was provided. He would have double triple better experience and more fun if we did not experience below issues. In a nutshell:  Does not work when you spend 45 minutes on the average for one minute ride! Queues' estimated waiting time were between 20 120 minutes!  Total disappointment when fast track provides you 3.15 pm slot when you go to fast track ticket machine at 10.30 am. Also did not understand why request to stop by fast track machine when  fast track concept  is offered. The worst is still need to wait 20 minutes in fast track line when you do all of these!  Here comes the experience that made me say  never ever! . 45 minutes estimated waiting time label as opposed to 130 minutes queue time. Not finished! Train stopped for 15 minutes during the ride just because of 5.30pm show and this was mentioned just 10 minutes before we got on the train (120 minutes after started to wait in the queue!).Restaurants;  Bistrot Chez Remy: Good food and good service. Strongly recommended.  Walt: Very good food and good service. Strongly recommended.  Auberge de Cendrillon: Poor food but good service. Characters were very friendly and spent a lot of time with kids. Strongly recommended.  Mickey's cafe: Poor service and poor food. Not recommended. Characters were ok.Conclusion: There are material management issues in Eurodisney. The idea is great, premises are ok, but lack of proper management and poor customer service are the names of the game! Sorry for being so open. Eurodisney strongly NOT recommended. Try the others even thousands miles away!",0
4147,"I've been to this place in 2006 with nephews and nieces, this year with relatives again including 2 kids, 6 and 8. The kids enjoyed, as kids are wont to if there are rides, but there is nothing really new here except that the parade has changed. Except for one, in my opinion, all other food establishments are so so and expensive.",0
36611,A fabulous time in both parks. The prices are extortionate. We bought the plus dinner package which is 36.99 unless you want an la carte and then it is only worth 34. Didn't know the exchange rate was that bad! Two star food for five star price! I came in 20000 and it was an amazing experience. This time the attractions were brilliant just forget the food.,0
12357,"I think I was way to exitced to come to Disneyland. I held my expectations way to high. This was my very first visit to Disneyland, and I was super exitced! I had been to the Disney World resort in Florida and totally loved it! However, Disneyland wasn't the same. I was honestly not happy with my visit. There were a lot of rides closed the day I visited, (mid March 2017). This caused a lot of the other rides to be very busy. I didn't even ride 10 rides. I only recall riding Splash Mountain, Haunted Mansion, It's a Small World, Big Mountain Thunder Railroad, The Finding Nemo Ride, Dumbo, and Space Mountain. We also rode a couple of slow rides in the back near the castle. I really would suggest getting a fast pass to Space Mountain. My cousin and I waited in the line for an hour and four minutes. Once we were finished with the ride the wait was nearly three hours. The wait would have been better if we were not waiting in the hot sun. I would also say the the Haunted Mansion ride isn't very good. They say it's a roller coaster but in reality it's not. It has one small drop but compared to Big Mountain Thunder Railroad it was nothing. Speaking of Big Mountain Thunder Railroad that ride was shut down for more than half of the day. It didn't re open until close to 8 o'clock. As for the other rides, I really liked Splash Mountain. It was a nice little ride and we didn't get very wet. I would suggest getting a fast pass for this one, espically if you are planning to go on it in the late afternoon. My Mom and I did the finding Nemo ride and it was pretty cool. You go underwater in a sub marine and it's quite the lengthy ride so it passes time if your waiting for something else. The food overall was very good! We all got salads for lunch and it was probally the best salad I had ever eaten. It was fresh and was nice and cold too. It also came with a good sauce as well. However, I was disapointed with Dinseyland due to so many rides being closed and shut down. I wanted to go on the Pirates of the Caribban ride since I had never been on it before, but it was closed. ",0
36595,"Just spent oneday at both parks. In Disney losts of the attractions were closed, yet got hammered for full price. I went 20 years ago when it opened and wanted to take my son Stood in line for over an hour to buy tickets and watch only one wicket be opened until 10:45. Apparently the French do not share the customer experience that happened in the US parks. I wouldst suggest that you save your money and fly to Orlando. Closed   space mountain, star tours, captain Nemo's sub, phantom manor , thunder Mesa riverboats landing. Way too much to be closed for full price. Heck even the bathrooms were closed and the other one didn't have a dryer that worked in the men's bathroom. I wish I read these reviews before I wasted my time and money!!!! Don't go!!!!!!!",0
22054,"Now that I have been to both parks. This is what I think. Disneyland is a lot smaller in size. This creates a bottleneck along the walkways when crowded, The lines are longer and don't move as often. This is due to lack of space to put lines in place. They do not have ticket kiosks. The day I was there most people were renewing their season pass, Took 1 1 2 hour in line to buy a three day pass (not a good start). Also not very good in getting people thru the gate and into the park. another 1 2 hour. Most of the stores are the same. The rides are slightly different. You want to make sure you check to see what rides are down before you purchase your ticket. This will help you to be not disappointed after you entered the park. I also learned that most visitors have passes. Millions of people within 35 miles. Some only visit for a few hours but most all day on the Sunday (I was told passes can't be used on Saturday). Went twice during my visit had a good time, ate well, rode all of the rides. Would I go back to Disneyland? No. I choose Disneyworld. I understand the space constraint issue they have. But most of there problems would be solved with updated ticketing kiosks and better planning on how to move people quicker. One last item. We rode splash mountain that listed a 50 minute wait. After 2 hours we finally rode the ride.",0
36593,"This was our third visit to Disneyland Paris and we were extremely disappointed. There was a lack of characters around the park and were only a few meet and greets which resulted in long queues. Waited 2.5 hours to see a princess. There were also a lot of attractions that were closed and ones that were open were breaking down regularly for example crushers coaster. Due to this, all the other attractions had much longer waiting queues. There was also no parade at Universal Studios and only meet and greets were Mickey and buzz which I thought was extremely poor! Also Discoveryland was extremely poor due to the closures! We also went for breakfast in plaza gardens and there was no cutlery, cups or plates available to have our breakfast!! We wont be going back here!!",0
36592,"Ticket wise, go for an annual passport ticket, not much difference in price but plenty of benefits.If you have Extra Magic Hours, use them to their fullest, last week most of the open rides were walk on until about 9am and only a 5 min wait between then and park opening at 10am.Not as many staff and not as friendly as in Florida. Not much control around queues, mainly around European cultural differences (plenty of pushing an shoving going on). This is also present with effect to smoking which is allowed in all open air areas and not enforced in the covered ride queues.Security are also disinterested in tackling the various street traders and distraction pick pockets that loiter between the park gates and the car park. When I reported the encounters we had to guest services, they were also not interested and just shrugged shoulders. Not what I expect really.As others have said, many rides are closed for refurb, and this will only get worse as the 25th Anniversary approaches. The paint work generally around the park is quite tired and peeling.Character meet and greets can chew vast amounts of time up (eg Rapunzel   2 3 4 hours), so we avoided them all. Princess Pavilion is also a random princess, you don't get to choose or know who it may be in advance and also effectively have to queue twice. Until they sort this out, my advice would be to avoid it.Watch out for the changing weather and dress accordingly, the wind can be quite strong especially at night while waiting for the Dreams show. Also food and drinks are available. They are expensive but no more so than any other theme park with a captive customer base. McDonald's is a short walk away in Disney Village, although our experience was that this was busy and not that cheap compared with the UK.Would I go back .... Yes, would I be more aware of the short comings .... definitely.",0
36590,"Pros: looks like a Disney park and has many of the same features and elements. For English speakers, all signs and verbal notices are in English and French. All park employees I spoke to spoke decent to excellent English. In addition, we were there for Easter weekend. Security was tight. Bags were xrayed, there were mounted police and security dogs outside the park. There were 2 helicopters and 1 plane circling the park. Not sure if they were security but they were there all day so I don't think it was coincidence. We felt very secure and safe. Can't promise that's the level of security all the time but they take security serious.Cons: It just doesn't reach the high excellence bar set by the US parks. The employees (except for one of the train station Engineers) were a little lack luster. Didn't seem excited to be working at a Disney park or show any enthusiasm. The train cast member was so excited to meet us, greeted everyone in line and said he gets to go work at Disney World, which he so deserves. But the reason he stood out was because he was the only cast member who exhibited the usual friendliness found in a US park. The bathrooms are the WORST that I experienced after touring around France and Paris for 2 weeks. They reeked and were disgustingly filthy. No tp, no soap, used tp piled up everywhere (I understand the  cultural  aspect of not flushing but they can't even provide a receptacle in each stall? ). And it's the worst food of all the Disney parks I've been to countless times in the last 20 years. It was expensive and for being in France, the food capital of the world, it was way worse than the food at the US parks. I think the food in the US parks is really good and of decent quality but this was subpar and mediocre at best. Overall: If you have time, go. I wouldn't make a special trip for it. If you're used to US Disney parks, lower your expectations and you'll be happier.",0
30005,"Disneyland Paris, is not Disneyland in Europe, more a cheaper, smaller replica charging heavy prices. If you've never been to Florida it may give the impression of Disney but if you have been to Florida it's disappointing. Frequent technical issues meant popular rides were closed or had ridiculous queue lengths. Considering it was height of summer holidays there were numerous ride closures for refurbishment. Not all the rides are open during the 'extra hours' for those staying at Disney Hotels. Food here is VERY EXPENSIVE   you are a captive audience and the Park charges accordingly. Burger and chips cost    15. Book your meals if possible as the queues to eat are long and the better restaurants are very booked weeks in advance. We visited several years ago (2012) and it felt like the Park hadn't improved any. The update of Star Wars was only marginal given the Space Mountain still had the original decorations which didn't lend to its supposed reinvention to Star Wars. Overall we found Disneyland Paris a disappointment and would be unlikely to return. ",0
36588,"Visited here today. perfect weather, should have been magical. The only magical part was the parade, and one or two of the rides. 4 of the more adventurous ride were either broken down or being renovated, 2 of the smaller children rides were also not working. Just a suggestion why not renovate in say November, January or February NOT Easter break weeks. NO mention of any refunds of ticket prices, for the disappointment of these rides not being availableThere is no notice that the Princess Pavilion has to be booked in advance, would be a good idea to say so on web site. It seems lots of events are aimed at people who stay on the park with comments from members of the cast  its full today come back tomorrow  not at those prices. In fact we will never go again, the food was appalling ,overpriced, and the service was very slow. There were very few characters walking around the the site only saw one the whole day.The only thing well run was the parade. Carry on in this vein Disney and the site will soon close. WHAT A SHAME!!",0
22057,"Our first trip to Disneyland was ruined by the massive crowds and number of closed attractions. While the California Adventure park was not nearly as crowded as Disneyland, there were still one  to two hour waits for most rides and attractions, and the FastPass availability was either for very late in the day or nonexistent. Disneyland was so crowded, it was impossible to walk in the park, and waits for rides and attractions were two to three hours. So many rides and attractions were closed, as well, including many of the most popular ones. Food prices were actually not too terrible, and the food itself was good to very good. In particular, we enjoyed the Sonoma Terrace, which had some good wines and a wonderful terrace on which to enjoy them. However, we will never return, as the price of admission was a poor value for what we were able to do.",0
25946,I am a Disney aficionado. I have been going there for decades. I go once or twice a year I was shocked at our recent visit to find a one day park hopper for myself and daughter cost almost $250. Seriously?! This is before you buy any of the overpriced food and souvenirs. How can families afford this?,0
33110,"I went to Disneyland Paris a while ago and having been to Disneyworld Orlando it's difficult not to make comparisons.Disneyland Paris can still be a magical holiday in its own right providing this is the only Disney you've experienced. Disneyworld Orlando has 6 or 7 parks, Paris only has the 2. I would recommend Disneyland Paris to people who want to experience Disney, but have a smaller budget, or perhaps want a shorter flight break, and have not visited Disneyworld. Otherwise I'd suggest saving up and visiting Florida instead : )",0
36584,"We were big fans of Disney Parks. We visited Disney World in Florida a number of times and had a very positive experience, despite very large crowds, because crowds were well managed. But this past trip was not very kid friendly. Disney Park in Paris is not good for small kids (ours 7 and 4), or anyone else who does not want to stand in endless lines. When we were there in the middle of a cold and rainy week in April, there were lines with 60 minutes wait almost for every ride in both parks and no fast passes were offered. Fast pass machines were available only in the morning and then were quickly shut off. The park was full of people until the very closing time, so do not think you can wait it out and get on a ride when others leave for home, it never happened to us. We tried to get to see a show at Animagic because the line was smaller; we waited 30 minutes and then we were let in to the theater but then show did not start until 15 minutes later so my son who is four years could not wait for the bathroom. I asked if there was any bathroom in the building   it would be pity to miss a show after waiting 45 minutes   but the answer was no so we had to run to the bathroom outside. When we came back and tried to get back in again a man whose name was Lytisse said we could not get back in because the show already started. In fact, the show did not start for another 5 minutes, and my husband was saving our seats, but we were not allowed to get to them. We paid more than 500 Euros for two days for a family of four for this. It was an expensive and very frustrating trip. Not worth it, and not worthy of the Disney name.",0
22060,"Visited 21 5 2014. This park is a joke, three main rides were closed in one park and one in the other and two broken which means the huge crowds made for 2 hour wait times. At $150 for a one day hopper this turned out to be an expensive crowded walk. Google Disneyland to see what a shameful joke this place is, oh...$17 to park a car. I have been to Disney Florida for 29 years so I am not naive about wait times, this park is a disgrace.",0
15697,"We visited the park on April 23 which is supposed to be a moderate weekend for crowds. We arrived at 8 am, fortunately, which allowed us to ride about six rides by 10 am. After that, it was so crowded we could barely move. We held our six year old granddaughter's hand the entire time so she would not get lost or trampled by the crowds. Many lines past noon had 90 minute waits. We planned our day carefully and used the Fast Pass options which helped, but it was less than the Happiest Place on Earth for us. We saw a few characters during the day...Pluto, Mary Poppins and Bert...where were the rest? We logged our walking during the day and walked 10.7 miles by 5 pm, when we were too exhausted to walk any further. Fortunately our six year old was a trooper and enjoyed her day. We couldn't bear the thought of the crowds for the evening events and went back to our hotel to swim in the relaxing pool...",0
22062,"We went in early May with a large group. This is the  big trip  they take every year. Usually they go in June, but to beat the out of school crowds we went in May. There were 8 rides closed!! Most of them were the ones our group loves (Pirates, Nemo, Jungle Cruise). Small World was closed and looked like it had been for quite some time (leaves in the canal, no water). When we came last year it was also closed.The new system they have in place to serve the disabled is pretty good, but maybe letting people have more than one ride  on reserve  would be better. We spent more time trying to find the accessible kiosks than we did on rides.Kudos to the Cast members though, when one of our group got misplaced they flew into action and had eyes on him within 15 minutes :)",0
8986,The merchandise in this Disneyland was catered more toward an Asian market... with only a select few characters promoting the place (mainly Minnie and Winnie the Pooh). There are lots of cute stationary on offer compared to plush and other toys. I had a great time here though. The lines weren't long (which meant we were over and done with in a few hours) and it was nice to get a thrill in the Toy Story land. ,0
22064,"I have no doubt that Disneyland was going off, circa 1982. But it has not kept pace with the times and it is just sad, dingy, shabby and rundown. And a total waste of money.I had a few laughs, but at one point the big rides (the ones for adults) ALL shut down except for space mountain with no indication when they'd reopen, plus a bunch like pirates of the Caribbean and finding nemo were closed all day. It was quite bizarre.What they need is wifi access, more signage in general, electronic signage letting you know what is open, ride wait times etc   all the things that people these days expect.But more importantly it was just the overall dinginess that was the biggest disappointment  happiest place on earth and magical is just a marketing ploy   an excellent one they do brilliantly. The reality is just old, dated rides that looked shabby and 80s. Even the staff in their awful uniforms looked like someone from the 80s trying to look 50s.Unless you have young kids, and I mean age ten tops, don't bother. It is just sad and overrated. Totally shocked at the good reviews this place gets. I think it just is one of those childhood fantasy places we all build up in our minds, and the reality is just awful.Save your money and go elsewhere!",0
36612,"Can i just say first of all that my boys aged 11 and 8 enjoyed it immensely and obviously didn't see what us adults saw, but I have to say it's very tired especially around the space mountain area which we were bitterly disappointed was closed for refurb, as was many other rides which to be honest if we had known we would have changed dates as there were quite a few!! The 2 hours opening early for hotel guests was really a waste of time because all the good rides were not open anyway? We came several years ago and there seemed a lot more characters walking around sadly there were none only ones you had to queue for If the Walt Disney studios were not there I would have been very disappointed in the park, having said that we had a great time the fireworks at 9.30 were brilliant! And because we went full board we didn't need to queue for food",0
